id_venda,data_venda,ano,trimestre,mes,mes_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,valor_desconto,receita_total,faixa_receita_item,previsao_entrega,data_entrega,desvio_entrega_dias,atrasado
ORD02574,2025-03-23,2025,Q1,3,Março,Cliente_266,Caroline Carvalho,Cruzeiro do Sul,AC,Norte,P0001,Samsung Galaxy A36,Smartphones e Tablets,2,1979.1,0.0387,153.18,3805.02,Médio Valor,2025-03-29,2025-03-28,-1,False
ORD02575,2025-03-23,2025,Q1,3,Março,Cliente_275,Marina Caldeira,Porto Alegre,RS,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,1,1799.01,0.0271,48.75,1750.26,Médio Valor,2025-03-25,2025-03-24,-1,False
ORD02576,2025-03-23,2025,Q1,3,Março,Cliente_288,Sr. Ryan Gonçalves,Campinas,SP,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1,1079.0,0.0264,28.49,1050.51,Médio Valor,2025-03-25,2025-03-26,1,True
ORD02578,2025-03-23,2025,Q1,3,Março,Cliente_341,Alana Cardoso,Timon,MA,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1,428.99,0.1363,58.47,370.52,Baixo Valor,2025-03-27,2025-03-27,0,False
ORD02579,2025-03-23,2025,Q1,3,Março,Cliente_349,Maria Fernanda Farias,Betim,MG,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0465,10.04,205.56,Baixo Valor,2025-03-26,2025-03-26,0,False
ORD02580,2025-03-23,2025,Q1,3,Março,Cliente_357,Amanda Araújo,Araguaína,TO,Norte,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,4,2742.13,0.0517,567.08,10401.44,Alto Valor,2025-03-31,2025-03-30,-1,False
ORD02582,2025-03-23,2025,Q1,3,Março,Cliente_400,Ana Sophia da Rosa,Floriano,PI,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,4,1979.1,0.0933,738.6,7177.8,Alto Valor,2025-03-30,2025-03-30,0,False
ORD02583,2025-03-23,2025,Q1,3,Março,Cliente_484,Rafael Novaes Nogueira,Santa Maria,RS,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,4,949.0,0.0222,84.28,3711.72,Médio Valor,2025-03-28,2025-03-28,0,False
ORD02585,2025-03-24,2025,Q1,3,Março,Cliente_003,Giovanna Aragão,Belém,PA,Norte,P0019,Mouse Redragon Wireless,Informática,4,165.99,0.011,7.32,656.64,Médio Valor,2025-04-02,2025-04-04,2,True
ORD02586,2025-03-24,2025,Q1,3,Março,Cliente_006,Miguel Cardoso,Juazeiro,BA,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2,129.86,0.0931,24.18,235.54,Baixo Valor,2025-03-27,2025-03-27,0,False
ORD02587,2025-03-24,2025,Q1,3,Março,Cliente_012,Dr. Arthur da Cunha,Caracaraí,RR,Norte,P0018,"Monitor UHD Samsung 32""",Informática,3,1626.57,0.09,439.17,4440.54,Médio Valor,2025-03-28,2025-03-29,1,True
ORD02588,2025-03-24,2025,Q1,3,Março,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,4,1979.1,0.0931,737.0,7179.4,Alto Valor,2025-03-28,2025-03-28,0,False
ORD02589,2025-03-24,2025,Q1,3,Março,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,1,174.9,0.0858,15.01,159.89,Baixo Valor,2025-03-29,2025-03-29,0,False
ORD02590,2025-03-24,2025,Q1,3,Março,Cliente_022,Lívia Gomes,Vitória,ES,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2,129.86,0.0112,2.9,256.82,Baixo Valor,2025-03-28,2025-03-30,2,True
ORD02591,2025-03-24,2025,Q1,3,Março,Cliente_028,Dr. Vinicius da Luz,Propriá,SE,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,2,1626.57,0.1468,477.56,2775.58,Médio Valor,2025-03-27,2025-03-25,-2,False
ORD02592,2025-03-24,2025,Q1,3,Março,Cliente_083,Sophie Souza,Santo André,SP,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3,2742.13,0.0261,214.71,8011.68,Alto Valor,2025-03-29,2025-03-28,-1,False
ORD02593,2025-03-24,2025,Q1,3,Março,Cliente_102,Dr. Miguel Cunha,Gravataí,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3,428.99,0.1028,132.3,1154.67,Médio Valor,2025-03-30,2025-04-02,3,True
ORD02594,2025-03-24,2025,Q1,3,Março,Cliente_110,Rafaela Carvalho,Betim,MG,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2,17.9,0.0318,1.14,34.66,Baixo Valor,2025-03-26,2025-03-25,-1,False
ORD02595,2025-03-24,2025,Q1,3,Março,Cliente_121,Kamilly Pereira,Pelotas,RS,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,4,1979.1,0.0925,732.28,7184.12,Alto Valor,2025-03-30,2025-03-30,0,False
ORD02596,2025-03-24,2025,Q1,3,Março,Cliente_150,Srta. Gabrielly Cardoso,Serra,ES,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4,899.0,0.0568,204.24,3391.76,Médio Valor,2025-03-27,2025-03-25,-2,False
ORD02597,2025-03-24,2025,Q1,3,Março,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3,1979.1,0.0795,472.02,5465.28,Alto Valor,2025-03-29,2025-03-30,1,True
ORD02598,2025-03-24,2025,Q1,3,Março,Cliente_174,Manuela Nogueira,Pelotas,RS,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1,769.9,0.0814,62.67,707.23,Médio Valor,2025-03-31,2025-03-30,-1,False
ORD02599,2025-03-24,2025,Q1,3,Março,Cliente_178,Arthur Azevedo,Caxias,MA,Nordeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2,17.9,0.1043,3.74,32.06,Baixo Valor,2025-03-29,2025-03-29,0,False
ORD02600,2025-03-24,2025,Q1,3,Março,Cliente_189,Cauã Almeida,Patos,PB,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3,1799.01,0.0533,287.67,5109.36,Alto Valor,2025-03-30,2025-03-29,-1,False
ORD02601,2025-03-24,2025,Q1,3,Março,Cliente_208,Vitor Araújo,Betim,MG,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2,1079.0,0.0467,100.78,2057.22,Médio Valor,2025-03-29,2025-03-31,2,True
ORD02602,2025-03-24,2025,Q1,3,Março,Cliente_216,Yasmin Costela,Pelotas,RS,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3,1799.01,0.034,183.51,5213.52,Alto Valor,2025-03-28,2025-03-27,-1,False
ORD02603,2025-03-24,2025,Q1,3,Março,Cliente_230,Maria Nogueira,Bayeux,PB,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4,129.86,0.1019,52.92,466.52,Baixo Valor,2025-03-30,2025-04-02,3,True
ORD02604,2025-03-24,2025,Q1,3,Março,Cliente_244,Maria Vitória Martins,Rio de Janeiro,RJ,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3,129.86,0.0012,0.48,389.1,Baixo Valor,2025-03-30,2025-03-29,-1,False
ORD02605,2025-03-24,2025,Q1,3,Março,Cliente_251,Dr. João Felipe Sales,Ribeirão Preto,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,1,174.9,0.1065,18.63,156.27,Baixo Valor,2025-03-26,2025-03-25,-1,False
ORD02606,2025-03-24,2025,Q1,3,Março,Cliente_263,Sr. Cauã Carvalho,Uberlândia,MG,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,4,3049.99,0.1147,1399.32,10800.64,Alto Valor,2025-04-01,2025-03-31,-1,False
ORD02607,2025-03-24,2025,Q1,3,Março,Cliente_314,Nina Ramos,Laranjal do Jari,AP,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1,769.9,0.039,30.03,739.87,Médio Valor,2025-03-30,2025-04-06,7,True
ORD02608,2025-03-24,2025,Q1,3,Março,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1,17.9,0.0712,1.27,16.63,Baixo Valor,2025-03-30,2025-03-28,-2,False
ORD02609,2025-03-24,2025,Q1,3,Março,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0001,Samsung Galaxy A36,Smartphones e Tablets,3,1979.1,0.1225,727.32,5209.98,Alto Valor,2025-03-29,2025-03-29,0,False
ORD02610,2025-03-24,2025,Q1,3,Março,Cliente_345,Nathan Castro,Brasiléia,AC,Norte,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,1,49.9,0.053,2.64,47.26,Baixo Valor,2025-03-28,2025-03-30,2,True
ORD02611,2025-03-24,2025,Q1,3,Março,Cliente_372,Diego Silva,Caracaraí,RR,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4,769.9,0.0392,120.72,2958.88,Médio Valor,2025-04-01,2025-03-29,-3,False
ORD02612,2025-03-24,2025,Q1,3,Março,Cliente_381,Fernanda Rocha,Ribeirão Preto,SP,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2,53.9,0.0981,10.58,97.22,Baixo Valor,2025-03-29,2025-03-29,0,False
ORD02614,2025-03-24,2025,Q1,3,Março,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3,3049.99,0.0249,227.82,8922.15,Alto Valor,2025-03-28,2025-03-26,-2,False
ORD02615,2025-03-24,2025,Q1,3,Março,Cliente_413,Raul Rezende,Sobral,CE,Nordeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3,3049.99,0.0465,425.46,8724.51,Alto Valor,2025-03-27,2025-03-26,-1,False
ORD02616,2025-03-24,2025,Q1,3,Março,Cliente_414,Stephany Melo,Timon,MA,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,4,1626.57,0.0814,529.6,5976.68,Alto Valor,2025-03-31,2025-04-02,2,True
ORD02617,2025-03-25,2025,Q1,3,Março,Cliente_048,Sr. Gustavo Henrique Peixoto,Gravataí,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3,17.9,0.0943,5.07,48.63,Baixo Valor,2025-03-29,2025-03-26,-3,False
ORD02618,2025-03-25,2025,Q1,3,Março,Cliente_050,Enzo Monteiro,Curitiba,PR,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3,3049.99,0.134,1226.1,7923.87,Alto Valor,2025-03-28,2025-03-31,3,True
ORD02619,2025-03-25,2025,Q1,3,Março,Cliente_067,Nicole Dias,Uberlândia,MG,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,4,2742.13,0.1381,1514.76,9453.76,Alto Valor,2025-04-02,2025-04-01,-1,False
ORD02620,2025-03-25,2025,Q1,3,Março,Cliente_074,Luiz Fernando Freitas,Duque de Caxias,RJ,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3,1072.0,0.1207,388.17,2827.83,Médio Valor,2025-04-01,2025-04-01,0,False
ORD02621,2025-03-25,2025,Q1,3,Março,Cliente_081,Sr. Heitor da Paz,Brasiléia,AC,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.128,109.82,748.16,Médio Valor,2025-03-30,2025-03-27,-3,False
ORD02622,2025-03-25,2025,Q1,3,Março,Cliente_085,Dra. Maria Sophia Ramos,Maringá,PR,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,1,1979.1,0.0322,63.73,1915.37,Médio Valor,2025-03-30,2025-03-30,0,False
ORD02623,2025-03-25,2025,Q1,3,Março,Cliente_094,Daniel Martins,Teresina,PI,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3,129.86,0.1348,52.53,337.05,Baixo Valor,2025-03-31,2025-03-31,0,False
ORD02624,2025-03-25,2025,Q1,3,Março,Cliente_110,Rafaela Carvalho,Betim,MG,Sudeste,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.0127,8.88,690.72,Médio Valor,2025-03-30,2025-03-28,-2,False
ORD02625,2025-03-25,2025,Q1,3,Março,Cliente_119,Daniel Costa,Jaboatão dos Guararapes,PE,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1,949.0,0.0437,41.47,907.53,Médio Valor,2025-03-31,2025-03-30,-1,False
ORD02626,2025-03-25,2025,Q1,3,Março,Cliente_123,Sra. Isabelly Oliveira,Ribeirão Preto,SP,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3,2742.13,0.0482,396.51,7829.88,Alto Valor,2025-03-31,2025-04-07,7,True
ORD02627,2025-03-25,2025,Q1,3,Março,Cliente_154,Juan Duarte,São Paulo,SP,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2,17.9,0.043,1.54,34.26,Baixo Valor,2025-03-27,2025-03-27,0,False
ORD02628,2025-03-25,2025,Q1,3,Março,Cliente_156,Lívia da Rocha,Cacoal,RO,Norte,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.0382,3.96,99.64,Baixo Valor,2025-03-31,2025-04-03,3,True
ORD02629,2025-03-25,2025,Q1,3,Março,Cliente_161,Murilo Monteiro,Currais Novos,RN,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2,1799.01,0.1354,487.18,3110.84,Médio Valor,2025-04-01,2025-04-01,0,False
ORD02631,2025-03-25,2025,Q1,3,Março,Cliente_187,Sabrina Fernandes,Caxias do Sul,RS,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2,3049.99,0.1403,855.82,5244.16,Alto Valor,2025-04-02,2025-03-31,-2,False
ORD02632,2025-03-25,2025,Q1,3,Março,Cliente_208,Vitor Araújo,Betim,MG,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2,3049.99,0.1186,723.46,5376.52,Alto Valor,2025-03-27,2025-03-27,0,False
ORD02633,2025-03-25,2025,Q1,3,Março,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2,51.8,0.0337,3.5,100.1,Baixo Valor,2025-03-27,2025-03-31,4,True
ORD02634,2025-03-25,2025,Q1,3,Março,Cliente_255,Anthony Pires,Caxias do Sul,RS,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3,2742.13,0.0105,86.37,8140.02,Alto Valor,2025-04-01,2025-04-01,0,False
ORD02635,2025-03-25,2025,Q1,3,Março,Cliente_263,Sr. Cauã Carvalho,Uberlândia,MG,Sudeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0494,66.54,1280.46,Médio Valor,2025-03-31,2025-04-06,6,True
ORD02636,2025-03-25,2025,Q1,3,Março,Cliente_281,Letícia da Luz,Campina Grande,PB,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,3,1626.57,0.1143,557.76,4321.95,Médio Valor,2025-04-01,2025-04-08,7,True
ORD02637,2025-03-25,2025,Q1,3,Março,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2,129.86,0.1157,30.04,229.68,Baixo Valor,2025-03-31,2025-03-30,-1,False
ORD02638,2025-03-25,2025,Q1,3,Março,Cliente_314,Nina Ramos,Laranjal do Jari,AP,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1,949.0,0.05,47.45,901.55,Médio Valor,2025-03-30,2025-04-01,2,True
ORD02639,2025-03-25,2025,Q1,3,Março,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.0525,160.12,2889.87,Médio Valor,2025-03-30,2025-03-29,-1,False
ORD02640,2025-03-25,2025,Q1,3,Março,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4,129.86,0.035,18.2,501.24,Médio Valor,2025-03-30,2025-03-30,0,False
ORD02641,2025-03-25,2025,Q1,3,Março,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,4,1079.0,0.0697,300.84,4015.16,Médio Valor,2025-04-01,2025-04-01,0,False
ORD02642,2025-03-25,2025,Q1,3,Março,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4,53.9,0.0541,11.68,203.92,Baixo Valor,2025-03-31,2025-03-30,-1,False
ORD02643,2025-03-25,2025,Q1,3,Março,Cliente_371,Ana Luiza Nunes,Joinville,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4,899.0,0.0059,21.2,3574.8,Médio Valor,2025-03-29,2025-03-29,0,False
ORD02644,2025-03-25,2025,Q1,3,Março,Cliente_401,Luna Almeida,Juiz de Fora,MG,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2,769.9,0.0442,68.06,1471.74,Médio Valor,2025-03-29,2025-03-28,-1,False
ORD02646,2025-03-25,2025,Q1,3,Março,Cliente_517,Letícia Cunha,Parnamirim,RN,Nordeste,P0020,Teclado Mecanico Fizz,Informática,2,174.9,0.0719,25.16,324.64,Baixo Valor,2025-04-01,2025-03-31,-1,False
ORD02647,2025-03-26,2025,Q1,3,Março,Cliente_001,Evelyn da Luz,Cacoal,RO,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4,428.99,0.061,104.68,1611.28,Médio Valor,2025-03-30,2025-03-29,-1,False
ORD02648,2025-03-26,2025,Q1,3,Março,Cliente_006,Miguel Cardoso,Juazeiro,BA,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,1,4604.0,0.0519,238.95,4365.05,Médio Valor,2025-03-28,2025-03-27,-1,False
ORD02650,2025-03-26,2025,Q1,3,Março,Cliente_023,Dr. Nathan Cunha,São Bernardo do Campo,SP,Sudeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,4,449.0,0.0555,99.68,1696.32,Médio Valor,2025-03-28,2025-03-31,3,True
ORD02651,2025-03-26,2025,Q1,3,Março,Cliente_054,Benício Aragão,Caxias do Sul,RS,Sul,P0017,ACER Notebook Gamer Nitro,Informática,4,4604.0,0.0212,390.4,18025.6,Alto Valor,2025-03-31,2025-03-29,-2,False
ORD02652,2025-03-26,2025,Q1,3,Março,Cliente_088,Bernardo Pereira,Olinda,PE,Nordeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,4,3049.99,0.0891,1087.0,11112.96,Alto Valor,2025-03-30,2025-03-30,0,False
ORD02653,2025-03-26,2025,Q1,3,Março,Cliente_096,Dr. Luiz Henrique Pereira,Contagem,MG,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1,129.86,0.0318,4.13,125.73,Baixo Valor,2025-04-02,2025-04-01,-1,False
ORD02654,2025-03-26,2025,Q1,3,Março,Cliente_102,Dr. Miguel Cunha,Gravataí,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,4,174.9,0.0618,43.24,656.36,Médio Valor,2025-03-29,2025-03-29,0,False
ORD02655,2025-03-26,2025,Q1,3,Março,Cliente_114,Evelyn da Paz,Mucajaí,RR,Norte,P0017,ACER Notebook Gamer Nitro,Informática,2,4604.0,0.1226,1128.9,8079.1,Alto Valor,2025-03-30,2025-03-28,-2,False
ORD02656,2025-03-26,2025,Q1,3,Março,Cliente_146,Levi Freitas,Ji-Paraná,RO,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,1,449.0,0.0401,18.0,431.0,Baixo Valor,2025-04-04,2025-04-04,0,False
ORD02657,2025-03-26,2025,Q1,3,Março,Cliente_147,Júlia Moreira,Itajaí,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.008,7.19,891.81,Médio Valor,2025-03-29,2025-03-27,-2,False
ORD02658,2025-03-26,2025,Q1,3,Março,Cliente_205,Kevin Souza,Santa Rita,PB,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3,129.86,0.1383,53.88,335.7,Baixo Valor,2025-03-30,2025-03-30,0,False
ORD02659,2025-03-26,2025,Q1,3,Março,Cliente_209,Eduarda Nunes,Recife,PE,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2,129.86,0.0786,20.42,239.3,Baixo Valor,2025-04-02,2025-04-01,-1,False
ORD02660,2025-03-26,2025,Q1,3,Março,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,2,49.9,0.1051,10.48,89.32,Baixo Valor,2025-03-29,2025-03-31,2,True
ORD02661,2025-03-26,2025,Q1,3,Março,Cliente_255,Anthony Pires,Caxias do Sul,RS,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,4,1799.01,0.0661,475.64,6720.4,Alto Valor,2025-03-31,2025-04-02,2,True
ORD02662,2025-03-26,2025,Q1,3,Março,Cliente_265,Gabrielly Azevedo,São Bernardo do Campo,SP,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1,17.9,0.0414,0.74,17.16,Baixo Valor,2025-03-30,2025-03-30,0,False
ORD02663,2025-03-26,2025,Q1,3,Março,Cliente_276,Dra. Rafaela Peixoto,Betim,MG,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1,129.86,0.0266,3.45,126.41,Baixo Valor,2025-03-28,2025-04-01,4,True
ORD02664,2025-03-26,2025,Q1,3,Março,Cliente_284,Augusto da Cruz,Caracaraí,RR,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,3,549.9,0.176,290.34,1359.36,Médio Valor,2025-03-30,2025-04-01,2,True
ORD02665,2025-03-26,2025,Q1,3,Março,Cliente_304,Guilherme da Cunha,Tocantinópolis,TO,Norte,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3,1079.0,0.1323,428.25,2808.75,Médio Valor,2025-04-05,2025-04-03,-2,False
ORD02666,2025-03-26,2025,Q1,3,Março,Cliente_324,João Guilherme Araújo,Nova Iguaçu,RJ,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2,1072.0,0.0844,180.96,1963.04,Médio Valor,2025-04-02,2025-04-01,-1,False
ORD02667,2025-03-26,2025,Q1,3,Março,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1,949.0,0.0213,20.21,928.79,Médio Valor,2025-04-02,2025-04-04,2,True
ORD02668,2025-03-26,2025,Q1,3,Março,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,4,124.91,0.076,37.96,461.68,Baixo Valor,2025-03-31,2025-04-01,1,True
ORD02670,2025-03-26,2025,Q1,3,Março,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1,1072.0,0.1002,107.41,964.59,Médio Valor,2025-03-28,2025-03-27,-1,False
ORD02671,2025-03-26,2025,Q1,3,Março,Cliente_412,Emanuella das Neves,Jaboatão dos Guararapes,PE,Nordeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,4,2742.13,0.1398,1533.4,9435.12,Alto Valor,2025-04-03,2025-04-07,4,True
ORD02672,2025-03-26,2025,Q1,3,Março,Cliente_436,Daniel Carvalho,Itajaí,SC,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2,549.9,0.0787,86.56,1013.24,Médio Valor,2025-03-30,2025-03-29,-1,False
ORD02673,2025-03-26,2025,Q1,3,Março,Cliente_548,Benício Almeida,Tarauacá,AC,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,1,53.9,0.0168,0.91,52.99,Baixo Valor,2025-03-30,2025-03-29,-1,False
ORD02674,2025-03-27,2025,Q1,3,Março,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3,428.99,0.0666,85.71,1201.26,Médio Valor,2025-04-01,2025-04-01,0,False
ORD02675,2025-03-27,2025,Q1,3,Março,Cliente_020,Isabelly Farias,Pelotas,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1,428.99,0.1159,49.72,379.27,Baixo Valor,2025-04-01,2025-04-01,0,False
ORD02676,2025-03-27,2025,Q1,3,Março,Cliente_022,Lívia Gomes,Vitória,ES,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2,428.99,0.0973,83.48,774.5,Médio Valor,2025-04-03,2025-04-02,-1,False
ORD02677,2025-03-27,2025,Q1,3,Março,Cliente_025,Matheus Novaes,Joinville,SC,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3,124.91,0.1264,47.37,327.36,Baixo Valor,2025-03-29,2025-03-28,-1,False
ORD02678,2025-03-27,2025,Q1,3,Março,Cliente_032,João Vitor Alves,Parintins,AM,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1,3049.99,0.1454,443.47,2606.52,Médio Valor,2025-03-30,2025-03-29,-1,False
ORD02679,2025-03-27,2025,Q1,3,Março,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1,899.0,0.0087,7.82,891.18,Médio Valor,2025-04-01,2025-04-01,0,False
ORD02681,2025-03-27,2025,Q1,3,Março,Cliente_095,Catarina Nogueira,Blumenau,SC,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3,3049.99,0.1043,954.33,8195.64,Alto Valor,2025-03-31,2025-03-30,-1,False
ORD02682,2025-03-27,2025,Q1,3,Março,Cliente_106,Nicolas Costela,Contagem,MG,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2,1079.0,0.0992,214.08,1943.92,Médio Valor,2025-04-01,2025-03-30,-2,False
ORD02683,2025-03-27,2025,Q1,3,Março,Cliente_110,Rafaela Carvalho,Betim,MG,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,4,1979.1,0.0149,117.96,7798.44,Alto Valor,2025-03-31,2025-03-31,0,False
ORD02684,2025-03-27,2025,Q1,3,Março,Cliente_136,João Guilherme Rocha,Bom Jesus,PI,Nordeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3,449.0,0.0918,123.66,1223.34,Médio Valor,2025-04-02,2025-03-30,-3,False
ORD02685,2025-03-27,2025,Q1,3,Março,Cliente_170,Nicolas Vieira,Patos,PB,Nordeste,P0020,Teclado Mecanico Fizz,Informática,1,174.9,0.1426,24.94,149.96,Baixo Valor,2025-04-01,2025-04-04,3,True
