id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,previsao_entrega,data_entrega
ORD03104,2025-04-09,Cliente_309,Dra. Ana Laura Pires,Itajaí,SC,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3.0,2742.13,0.0256,2025-04-11,2025-04-11
ORD03105,2025-04-09,Cliente_322,Ana Vitória Costela,Caxias do Sul,RS,Sul,P0001,Samsung Galaxy A36,Smartphones e Tablets,2.0,1979.1,0.0049,2025-04-16,2025-04-15
ORD03106,2025-04-09,Cliente_322,Ana Vitória Costela,Caxias do Sul,RS,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.044,2025-04-15,2025-04-18
ORD03107,2025-04-09,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.0314,2025-04-19,2025-04-18
ORD03108,2025-04-09,Cliente_344,Davi da Rocha,Duque de Caxias,RJ,Sudeste,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,,2742.13,0.0925,2025-04-13,2025-04-11
ORD03109,2025-04-09,Cliente_354,Pedro Miguel Mendes,Macapá,AP,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,2.0,949.0,0.0583,2025-04-13,2025-04-12
ORD03110,2025-04-09,Cliente_371,Ana Luiza Nunes,Joinville,SC,Sul,P0025,Webcam Logitech Full HD,Informática,4.0,329.9,0.0336,2025-04-14,2025-04-14
ORD03111,2025-04-09,Cliente_413,Raul Rezende,Sobral,CE,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.0589,2025-04-13,2025-04-12
ORD03112,2025-04-09,Cliente_437,Miguel Castro,Santo André,SP,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,,124.91,0.0882,2025-04-16,2025-04-16
ORD03113,2025-04-09,Cliente_456!!,Samuel Rocha,Londrina,PR,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.073,2025-04-16,2025-04-16
ORD03114,2025-04-10,Cliente_005,Srta. Clara Moraes,Itajaí,SC,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,2.0,124.91,0.0705,2025-04-13,2025-04-13
ORD03115,2025-04-10,Cliente_006,Miguel Cardoso,Juazeiro,BA,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1.0,1079.0,0.1179,2025-04-12,2025-04-11
ORD03116,2025-04-10,Cliente_009,Sofia Sales,Ponta Grossa,PR,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,,17.9,0.0434,2025-04-12,2025-04-11
ORD03117,2025-04-10,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.0791,2025-04-14,2025-04-15
ORD03118,2025-04-10,Cliente_047,Maria Julia Nascimento,Duque de Caxias,RJ,Sudeste,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,4.0,49.9,0.0264,2025-04-14,2025-04-14
ORD03119,2025-04-10,Cliente_053,Pedro Moreira,Campinas,SP,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.0812,2025-04-15,2025-04-15
ORD03120,2025-04-10,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,,769.9,0.0559,2025-04-14,2025-04-14
ORD03121,2025-04-10,Cliente_101,Francisco Barbosa,Pelotas,RS,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4.0,899.0,0.0176,2025-04-16,2025-04-15
ORD03122,2025-04-10,Cliente_160,Vitória da Conceição,Santa Rita,PB,Nordeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,2.0,899.0,0.0304,2025-04-14,2025-04-16
ORD03123,2025-04-10,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,,2742.13,0.0421,2025-04-14,2025-04-14
ORD03124,2025-04-10,Cliente_202,Nicolas Viana,Niterói,RJ,Sudeste,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,4.0,49.9,0.074,2025-04-13,2025-04-13
ORD03125,2025-04-10,Cliente_208,Vitor Araújo,Betim,MG,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.105,2025-04-12,2025-04-12
ORD03126,2025-04-10,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,3.0,51.8,0.0627,2025-04-17,2025-04-17
ORD03127,2025-04-10,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.034,2025-04-16,2025-04-15
ORD03128,2025-04-10,Cliente_222,João Gabriel Nunes,Vitória,ES,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,3.0,1079.0,0.0904,2025-04-16,2025-04-18
ORD03129,2025-04-10,Cliente_230,Maria Nogueira,Bayeux,PB,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,1.0,51.8,0.0895,2025-04-13,2025-04-13
ORD03130,2025-04-10,Cliente_252,Sr. Isaac Melo,Itajaí,SC,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.0589,2025-04-14,2025-04-17
ORD03131,2025-04-10,Cliente_277,Melissa Peixoto,João Pessoa,PB,Nordeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,3.0,449.0,0.0516,2025-04-13,2025-04-18
ORD03132,2025-04-10,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.081,2025-04-16,2025-04-14
ORD03133,2025-04-10,Cliente_316,Pedro Miguel Caldeira,Caxias do Sul,RS,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,,129.86,0.1466,2025-04-12,2025-04-12
ORD03134,2025-04-10,Cliente_335,Larissa Rodrigues,Floriano,PI,Nordeste,P0019,Mouse Redragon Wireless,Informática,1.0,165.99,0.0362,2025-04-15,2025-04-19
ORD03135,2025-04-10,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.126,2025-04-16,2025-04-15
ORD03136,2025-04-10,Cliente_358,Paulo Farias,Ji-Paraná,RO,Norte,P0025,Webcam Logitech Full HD,Informática,4.0,329.9,0.0289,2025-04-17,2025-04-16
ORD03137,2025-04-10,Cliente_381,Fernanda Rocha,Ribeirão Preto,SP,Sudeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile ,1.0,51.8,0.0728,2025-04-12,2025-04-12
ORD03138,2025-04-10,Cliente_381,Fernanda Rocha,Ribeirão Preto,SP,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.0548,2025-04-12,2025-04-11
ORD03139,2025-04-10,Cliente_388,Juan Fogaça,Currais Novos,RN,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,4.0,4604.0,0.1469,2025-04-18,2025-04-18
ORD03140,2025-04-10,Cliente_414,Stephany Melo,Timon,MA,Nordeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.1462,2025-04-14,2025-04-12
ORD03141,2025-04-10,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.0447,2025-04-17,2025-04-17
ORD03142,2025-04-10,Cliente_532,Gustavo Farias,Tarauacá,AC,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1367,2025-04-17,2025-04-17
ORD03143,2025-04-10,Cliente_545,Felipe Cardoso,Florianópolis,SC,Sul,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0266,2025-04-14,2025-04-16
ORD03144,2025-04-11,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1282,2025-04-15,2025-04-14
ORD03145,2025-04-11,Cliente_036,Bryan Pires,Manacapuru,AM,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.0321,2025-04-13,2025-04-18
ORD03146,2025-04-11,Cliente_040,Renan Silveira,Propriá,SE,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.0629,2025-04-13,2025-04-12
ORD03147,2025-04-11,Cliente_051,Maria Julia Pinto,Blumenau,SC,Sul,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0923,2025-04-17,2025-04-17
ORD03148,2025-04-11,Cliente_072,Sr. Emanuel Rocha,Pelotas,RS,Sul,P0019,Mouse Redragon Wireless,Informática,1.0,165.99,0.0223,2025-04-14,2025-04-14
ORD03149,2025-04-11,Cliente_076,Leandro da Costa,Rolim de Moura,RO,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.0022,2025-04-16,2025-04-16
ORD03150,2025-04-11,Cliente_101,Francisco Barbosa,Pelotas,RS,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,4.0,2742.13,0.0288,2025-04-13,2025-04-12
ORD03151,2025-04-11,Cliente_113,Sra. Camila Peixoto,Marabá,PA,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.0833,2025-04-16,2025-04-15
ORD03152,2025-04-11,Cliente_155,Clara Almeida,Ponta Grossa,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.1114,2025-04-17,2025-04-14
ORD03153,2025-04-11,Cliente_201,Dr. Bruno Cardoso,Aracaju,SE,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1.0,,0.1261,2025-04-16,2025-04-16
ORD03154,2025-04-11,Cliente_213,Sra. Daniela Lima,São Bernardo do Campo,SP,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,,0.0702,2025-04-15,2025-04-15
ORD03155,2025-04-11,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0019, Mouse Redragon Wireless,Informática,4.0,165.99,0.3244,2025-04-15,2025-04-14
ORD03156,2025-04-11,Cliente_219,Natália da Luz,Cascavel,PR,Sul,P0019,Mouse Redragon Wireless,Informática,3.0,165.99,0.0523,2025-04-18,2025-04-17
ORD03157,2025-04-11,Cliente_228,Gabrielly Santos,Santarém,PA,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,,549.9,0.1127,2025-04-18,2025-04-18
ORD03158,2025-04-11,Cliente_231,Maria Luiza Rezende,Maringá,PR,Sul,P0019,Mouse Redragon Wireless,Informática,2.0,165.99,0.0848,2025-04-15,2025-04-15
ORD03159,2025-04-11,Cliente_259,Melissa da Rocha,São Bernardo do Campo,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,1.0,174.9,0.1432,2025-04-16,2025-04-16
ORD03160,2025-04-11,Cliente264,Sr. Noah da Paz,Itacoatiara,AM,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,4.0,899.0,0.0378,2025-04-13,2025-04-12
ORD03161,2025-04-11,Cliente_268,Pietra Pires,Parnamirim,RN,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3.0,769.9,0.1227,2025-04-14,2025-04-12
ORD03162,2025-04-11,Cliente_287,Nicole Moraes,Sena Madureira,AC,Norte,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,3.0,2742.13,0.0617,2025-04-14,2025-04-12
ORD03163,2025-04-11,Cliente_297,Letícia Campos,Boa Vista,RR,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,3.0,949.0,0.0321,2025-04-16,2025-04-15
ORD03164,2025-04-11,Cliente_305,Ana Julia Pires,Uberlândia,MG,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.102,2025-04-17,2025-04-19
ORD03165,2025-04-11,Cliente_306,André Monteiro,Caicó,RN,Nordeste,P0020,Teclado Mecanico Fizz,Informática,1.0,174.9,0.1345,2025-04-20,2025-04-21
ORD03166,2025-04-11,Cliente_326,Emanuella Porto,Ferreira Gomes,AP,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.0424,2025-04-18,2025-04-20
ORD03167,2025-04-11,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0627,2025-04-16,2025-04-13
ORD03168,2025-04-11,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0147,2025-04-18,2025-04-17
ORD03169,2025-04-11,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,3.0,129.86,0.0713,2025-04-15,2025-04-15
ORD03170,2025-04-11,Cliente_352,Eduarda Cardoso,Campinas,SP,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,2.0,124.91,0.108,2025-04-14,2025-04-13
ORD03171,2025-04-11,Cliente_395,Luiz Henrique Castro,Betim,MG,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0282,2025-04-16,2025-04-13
ORD03172,2025-04-11,Cliente_417,Francisco Nogueira,Ribeirão Preto,SP,Sudeste,P0021,SSD Crucial 1TB NVMe M.2 ,Informática,4.0,449.0,0.011,2025-04-13,2025-04-18
ORD03173,2025-04-11,Cliente_452,Arthur Silveira,Porto Nacional,TO,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.1225,2025-04-18,2025-04-22
ORD03174,2025-04-11,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1048,2025-04-15,2025-04-20
ORD03175,2025-04-12,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,2.0,,0.1048,2025-04-19,2025-04-19
ORD03176,2025-04-12,Cliente_024,Juliana Ferreira,Itacoatiara,AM,Norte,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0324,2025-04-16,2025-04-16
ORD03177,2025-04-12,Cliente_046,Dra. Emanuella Sales,Cruzeiro do Sul,AC,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.0749,2025-04-18,2025-04-18
ORD03178,2025-04-12,Cliente_078,Davi Costela,Currais Novos,RN,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.0118,2025-04-19,2025-04-18
ORD03179,2025-04-12,Cliente_117,Dra. Maysa Fogaça,Propriá,SE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,,549.9,0.2012,2025-04-17,2025-04-16
ORD03180,2025-04-12,Cliente_120,Laís das Neves,Tarauacá,AC,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,,428.99,0.1742,2025-04-19,2025-04-19
ORD03181,2025-04-12,Cliente_121,Kamilly Pereira,Pelotas,RS,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.0681,2025-04-18,2025-04-18
ORD03182,2025-04-12,Cliente_149,Manuela Santos,Caxias do Sul,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3.0,17.9,0.0631,2025-04-15,2025-04-14
ORD03183,2025-04-12,Cliente_149,Manuela Santos,Caxias do Sul,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1.0,17.9,0.0513,2025-04-15,2025-04-22
ORD03184,2025-04-12,Cliente_161,Murilo Monteiro,Currais Novos,RN,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0599,2025-04-18,2025-04-20
ORD03185,2025-04-12,Cliente_163,Thiago Rodrigues,São Luís,MA,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3.0,1979.1,0.1448,2025-04-18,2025-04-21
ORD03186,2025-04-12,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,2.0,3049.99,0.0989,2025-04-14,2025-04-13
ORD03187,2025-04-12,Cliente_179,Ana Vitória da Rocha,São Paulo,SP,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0146,2025-04-14,2025-04-13
ORD03188,2025-04-12,Cliente_182,Pedro Henrique Pinto,Parnaíba,PI,Nordeste,P0017,ACER Notebook Gamer Nitro,Informática,1.0,4604.0,0.1082,2025-04-20,2025-04-18
ORD03189,2025-04-12,Cliente_199,João Guilherme Fogaça,Ananindeua,PA,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,,53.9,0.0524,2025-04-16,2025-04-14
ORD03190,2025-04-12,Cliente_213,Sra. Daniela Lima,São Bernardo do Campo,SP,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.0197,2025-04-14,2025-04-13
ORD03191,2025-04-12,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1.0,124.91,0.035,2025-04-16,2025-04-18
ORD03192,2025-04-12,Cliente_222,João Gabriel Nunes,Vitória,ES,Sudeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,3.0,769.9,0.0115,2025-04-19,2025-04-19
ORD03193,2025-04-12,Cliente_228,Gabrielly Santos,Santarém,PA,Norte,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0474,2025-04-18,2025-04-17
ORD03194,2025-04-12,Cliente_231,Maria Luiza Rezende,Maringá,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1.0,129.86,0.0916,2025-04-16,2025-04-14
ORD03195,,Cliente_266,Caroline Carvalho,Cruzeiro do Sul,AC,Norte,P0021,SSD Crucial 1TB NVMe M.2,Informática,4.0,449.0,0.1271,2025-04-16,2025-04-18
ORD03196,2025-04-12,Cliente_280,Daniel da Luz,Santo André,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0569,2025-04-15,2025-04-17
ORD03197,2025-04-12,Cliente_297,Letícia Campos,Boa Vista,RR,Norte,P0018,"Monitor UHD Samsung 32"" ",Informática,1.0,1626.57,0.1002,2025-04-20,2025-04-17
ORD03198,2025-04-12,Cliente_308,Enzo Gabriel Costa,Londrina,PR,Sul,P0019,Mouse Redragon Wireless,Informática,3.0,165.99,0.0808,2025-04-14,2025-04-13
ORD03199,2025-04-12,Cliente_312,Juan Araújo,Bacabal,MA,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.0319,2025-04-16,2025-04-16
ORD03200,2025-04-12,Cliente_313,Noah Rodrigues,Ji-Paraná,RO,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0646,2025-04-20,2025-04-20
ORD03201,2025-04-12,Cliente_314,Nina Ramos,Laranjal do Jari,AP,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1.0,428.99,0.0761,2025-04-17,2025-04-21
ORD03202,2025-04-12,Cliente_316,Pedro Miguel Caldeira,Caxias do Sul,RS,Sul,P0023,Tablet Lenovo Tab M11,Smartphones e Tablets,2.0,1399.9,0.0575,2025-04-18,2025-04-19
ORD03203,2025-04-12,Cliente_324,João Guilherme Araújo,Nova Iguaçu,RJ,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,4.0,1626.57,0.0559,2025-04-16,2025-04-16
ORD03204,2025-04-12,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1.0,949.0,0.1186,2025-04-18,2025-04-17
ORD03205,2025-04-12,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0005," Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1.0,124.91,0.0812,2025-04-14,2025-04-13
ORD03206,2025-04-12,cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,1.0,17.9,0.087,2025-04-17,2025-04-17
ORD03207,2025-04-12,Cliente_360,Mariane Campos,Teresina,PI,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,,549.9,0.1569,2025-04-20,2025-04-18
ORD03208,2025-04-12,Cliente_364,Evelyn Azevedo,Fortaleza,CE,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.1523,2025-04-19,2025-04-18
ORD03209,2025-04-12,Cliente_411,Stephany Almeida,Santo André,SP,Sudeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,3.0,34.9,0.0309,2025-04-16,2025-04-16
ORD03210,2025-04-12,Cliente_444,Davi Lima,Maringá,PR,Sul,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.1048,2025-04-15,2025-04-15
ORD03211,2025-04-12,Cliente_483,Melissa Gomes,Blumenau,SC,Sul,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.1205,2025-04-14,2025-04-14
ORD03212,2025-04-12,Cliente_484,Rafael Novaes Nogueira,Santa Maria,RS,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.0884,2025-04-14,2025-04-13
ORD03213,2025-04-12,Cliente_508,Sophia Freitas,Cascavel,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.1468,2025-04-17,2025-04-22
ORD03214,2025-04-12,Cliente_523,Lucas Moreira,Curitiba,PR,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,1.0,428.99,0.1016,2025-04-17,2025-04-14
ORD03215,2025-04-12,Cliente_532,Gustavo Farias,Tarauacá,AC,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.073,2025-04-19,2025-04-19
ORD03216,2025-04-13,Cliente_006,Miguel Cardoso,Juazeiro,BA,Nordeste,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0152,2025-04-15,2025-04-15
ORD03217,2025-04-13,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0797,2025-04-15,2025-04-14
ORD03218,2025-04-13,Cliente_010,Cauã da Rosa,Sobral,CE,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,2.0,124.91,0.0366,2025-04-18,2025-04-18
ORD03219,2025-04-13,Cliente_033,Lucca Cardoso,Ji-Paraná,RO,Norte,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0208,2025-04-17,2025-04-15
ORD03220,2025-04-13,Cliente_047,Maria Julia Nascimento,Duque de Caxias,RJ,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,4.0,4604.0,0.0184,2025-04-15,2025-04-15
ORD03221,2025-04-13,Cliente_049,Isis Pinto,Santarém,PA,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0444,2025-04-17,2025-04-16
ORD03222,2025-04-13,Cliente_061,Dr. Emanuel Fogaça,Porto Nacional,TO,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.1664,2025-04-18,2025-04-16
ORD03223,2025-04-13,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,3.0,53.9,0.0697,2025-04-19,2025-04-18
ORD03224,2025-04-13,Cliente_084,Natália Souza,Porto Alegre,RS,Sul,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,4.0,124.91,0.1245,2025-04-16,2025-04-16
ORD03225,2025-04-13,Cliente_169,Pedro Henrique Monteiro,Ji-Paraná,RO,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.0127,2025-04-19,2025-04-19
ORD03226,2025-04-13,Cliente_175,Srta. Gabriela Caldeira,Rio Branco,AC,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0753,2025-04-18,2025-04-21
ORD03227,2025-04-13,Cliente_188,Ana Beatriz Barbosa,Estância,SE,Nordeste,P0020, Teclado Mecanico Fizz,Informática,3.0,174.9,0.0486,2025-04-15,2025-04-14
ORD03228,2025-04-13,Cliente_206,João Miguel Azevedo,Estância,SE,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1.0,949.0,0.0622,2025-04-20,2025-04-20
ORD03229,2025-04-13,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,3.0,1626.57,0.0844,2025-04-15,2025-04-17
ORD03230,2025-04-13, Cliente_256,Daniela Fogaça,Florianópolis,SC,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,1.0,2742.13,0.0231,2025-04-15,2025-04-14
ORD03231,2025-04-13,Cliente_256,Daniela Fogaça,Florianópolis,SC,Sul,P0019,Mouse Redragon Wireless,Informática,4.0,165.99,0.1643,2025-04-19,2025-04-16
ORD03232,2025-04-13,Cliente_266,Caroline Carvalho,Cruzeiro do Sul,AC,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0581,2025-04-22,2025-04-25
ORD03233,2025-04-13,Cliente_273,Leonardo Melo,Sobral,CE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.1144,2025-04-18,2025-04-16
ORD03234,2025-04-13,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,3.0,49.9,0.0761,2025-04-19,2025-04-17
ORD03235,2025-04-13,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,4.0,949.0,0.1382,2025-04-17,2025-04-16
ORD03236,2025-04-13,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4.0,769.9,0.0254,2025-04-15,2025-04-15
ORD03237,2025-04-13,Cliente_309,Dra. Ana Laura Pires,Itajaí,SC,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,4.0,1079.0,0.1138,2025-04-19,2025-04-23
ORD03238,2025-04-13,Cliente_331,Guilherme Cavalcanti,Juiz de Fora,MG,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0926,2025-04-19,2025-04-18
ORD03239,2025-04-13,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0322,2025-04-20,2025-04-18
ORD03240,2025-04-13,Cliente_345,Nathan Castro,Brasiléia,AC,Norte,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1.0,1079.0,0.0903,2025-04-18,2025-04-21
